"Fundplatz";"Grabkomplexnummer";"Grabkomplexbezeichnung";"Grabkomplexbeschreibung";"Grabkomplexerhaltung";"Hügeleinbauten";"Grabstele";"Hügelerweiterung";"Einfachgrablage"
141;1392;"Grab 4";"Steinpackung (abgerundetes Rechteck von 4,5 x 5,5 m), umgeben von Steinkreis aus großen, einreihig gepackten Sandsteinblöcken; im N schließt Steinkreis von Grab 2 an";2;0;0;0;
141;1393;"Grab 5";"Rechteckige Steindecke aus einer einzigen Lage von Kalk- + Sandsteinen auf gewachsenem Boden (4,5 x 5 m), umgeben von einreihig gepackten Sandsteinblöcken; im SW gut erhalten, sonst lückenhaft oder abgeräumt";3;0;0;0;
141;1394;"Grab 6";"Von ehemaliger Steinabdeckung nur noch unregelmäßige Steingruppierung aus Kalkstein erhalten (4,5 X 3 m); gelegen zwischen Steinkränzen von Gräbern 2 + 5";3;0;0;0;
141;1395;"Grab 7";"Steinkreis (8-9 m) nur auf wenigen Metern erhalten; einreihig aus kleinen Sandsteinbrocken auf anstehenden Lehm gesetzt; von einer Überhügelung oder einer Steinpackung wird nichts berichtet (außer ""einige wenige Steine"")";2;0;0;0;
141;1396;"Grab 8";"Ovale, mehrlagige Steinpackung (6 x 7 m), auf anstehenden Lehmboden gesetzt; im S, W und SW lückenhaft bzw. gestört; Steinkreis im S lückenhaft, bestehend aus zweireihig auf Lehmboden gelegten Kalksteinen kleineren Formats; im NO 2 bogenförmige Steinreihe";2;0;0;0;
141;1397;"Grab 9-11";"W von Grab 2 + 4 Reste einer Steinpackung mit Brandbestattung + 2 Körperbestattungen; Verhältnis der Bestattungen zueinander + Situation nicht vollständig geklärt; Steindecke evtl. bei Anlage der Körperbestattungen entfernt; Steinkreis nicht nachgewiesen";3;0;0;0;
141;1398;"Grab 12";"Brandgrab, kenntlich durch Scherbenkomplexe, keine weiteren Kennzeichen";4;0;0;0;
141;1399;"Grab 14";"Steinpackung, im S gut erhalten, im NO + NW mit Lücken; bestehend aus 1-2 Lagen Kalk- + Sandsteinen auf anstehendem Lehmboden; an Steinpackung schloß sich offensichtlich direkt Steinkreis an";2;0;0;0;
141;1400;"Grab 13";"Ovale Steinpackung (2,6 x 1 m) aus Sand- + Kalksteinen, in 2-3 Schichten auf anstehendem Lehmboden errichtet [bei Schnittgröße hätte evtl. Steinkreis vermutlich nicht entdeckt werden können]";3;0;0;0;
141;1401;"Grab 15";"Längliche, unregelmäßige Steinsetzung aus Kalk- + Sandsteinen (3 x 0,6 m), auf anstehendem Lehm";3;0;0;0;
141;1402;"Grab 16 und 19";"Rechteckige Steinpackung in 2-3 Steinreihen (4 x 4 m); bestehend aus großen Sandsteinen auf gewachsenem Lehmboden; Steindecke selbst nur lückenhaft erhalten, durch Nachbestattung vermutlich gestört; Steinkreis nur partiell dokumentiert, bestehend aus einf";5;0;0;0;
141;1403;"Grab 17";"Unter 2 senkrecht gesetzten Kalksteinplatten Brandgrube [keine Aussage dazu, ob evtl. sichtbar oder nicht]; im Bereich des Steinkreises von Grab 16 + 19; auf dem anstehenden Lehm Brandschicht [keine Angabe zur Fläche, max 2,5 x 1,5 m], darin Keramikscherb";2;0;1;0;
141;1404;"Grab 18";"Etwa quadratische Steinpackung aus 1-2 Lagen mittlerer bis kleiner Sandsteine, die direkt auf anstehendem Lehmboden auflagen; Grabungsschnitt war zu klein, um evtl. vorhandenen Steinkreis zu erfassen";3;0;0;0;
141;1405;"Grab 20";"Hinweise auf eine Steinpackung durch kleinere Kalksteinansammlungen; keine Hinweise auf einen Steinkreis";3;0;0;0;
141;1406;"Grab 21";"Einige kleine, über Fläche verstreute Steine deuten auf Steinabdeckung, ansonsten stark zerstört";3;0;0;0;
141;1407;"Grab 22";"Brandschichtreste, aber keine Hinweise auf Steinabdeckung oder andere oberirdische Kennzeichnungen";4;0;0;0;
141;1408;"Grab 23";"Urnengrab, 2 w davon befindliche Steine dienten eventuell als Markierung; nahebei Gräber 24-28";3;0;1;0;
141;1409;"Grab 24";"Urnengrab, nahe Gräber 23 + 25-28";4;0;0;0;
141;1410;"Grab 25";"Urnengrab, östl. davon befindlicher Stein evtl. Abdeckung oder Markierung; nahe Gräbern 22-24 + 26-28";3;0;1;0;
141;1411;"Grab 26";"Urnengrab, nahe Gräbern 23-25 + 27-28";4;0;0;0;
141;1412;"Grab 27";"Urnengrab, nahe Gräbern 23-26 + 28";4;0;0;0;
141;1413;"Grab 28";"Brandgrab [evtl. Urnengrab], nahe Gräbern 23-27";4;0;0;0;
141;1414;"Grab 29";"Rechteckige, zu den Rändern bereits ausgepflügte Verfärbung; einige kleine Steine im SW evtl. Rest einer Steinabdeckung";3;0;0;0;
141;1415;"Grab 30";"Verpflügtes Grab";4;0;0;0;
141;1416;"Grab 31";"Urnengrab, ein 0,3 m südl. gefundener Sandstein diente evtl. als Schutz oder Markierung";3;0;1;0;
141;1417;"Grab 32";"Offensichtlich Brandgrab, evtl. von einzelnem Sandstein gekennzeichnet";3;0;1;0;
141;1418;"Grab 33";"Offensichtlich Brandgrab";4;0;0;0;
141;1419;"Grab 34";"Urnengrab";4;0;0;0;
141;1420;"Grab 35";"Brandgrab, evtl. durch einzelnen Sandstein im O gekennzeichnet";3;0;1;0;
141;1421;"Grab 36";"Hochgepflügte Leichenbrandreste";4;0;0;0;
141;1422;"Grab 37";"Brandbestattung, evtl. mit Steinkreis umgeben (Reste von in Reihe gelegten Kalksteinen, 3 m ö)";3;0;0;0;
141;1423;"Grab 38";"Brandgrab, evtl. mit einzelnem, randlich liegenden Kalkstein als Markierung";3;0;1;0;
141;1424;"Grab 39";"hochgepflügtes Brand- oder Urnengrab";4;0;0;0;
141;1425;"Grab 40";"Brandgrab, Ansammlung kleinerer Sandsteine auf 2x2 m weist auf ehemalige Steinpackung hin";3;0;0;0;
141;1426;"Grab 41";"Urnengrab, angepflügt";4;0;0;0;
141;1427;"Grab 42";"Steinbrocken deuten auf verpflügte Steinabdeckung des Brandgrabes hin";3;0;0;0;
141;1428;"Grab 43";"Brandgrab";4;0;0;0;
141;1429;"Grab 45";"Ansammlung kleiner Steine mit Brandschichtresten; Identifizierung als Grab unsicher";3;0;0;0;
141;1430;"Grab 47";"Teilweise stark gestörte, z. T. zweilagige Steinpackung aus Sand- + Kalksteinen, die auch nicht vollständig erfaßt wurde; im Grabungsausschnitt zumindest kein Hinweis auf einen Steinkreis";3;0;0;0;
141;1431;"Grab 48";"Lose Steinansammlung (3 x 1 m), darunter Brandschicht- + Leichenbrandreste";3;0;0;0;
509;1087;"Hügel 1932/33";"""Steinhügel"", darin Körperbestattung";3;0;0;0;
513;1089;"Hügel 1981";"Hügel mit Kreisgraben (B. 0,7 m), aus Lößlehm aufgeschüttet, in dem sich keinerlei Skelettreste erhalten haben, insofern beigabenlose Nachbestattungen wohl nicht erkannt; in Hügelschüttung zum Grabhügel transportierter Sandsteinblock (Stele?)";2;0;1;0;
517;1092;"Hügel 1";"Hügel";3;0;0;0;
517;1276;"Hügel 3";"Hügel";3;0;0;0;
518;1340;"Hügel A";"Hügel mit Kreisgraben (Dm. 14-15 m), 0,7-1 m breit, auf hallstattzeitlicher Siedlungsschicht errichtet; auch in Hügelschüttung, in der deutlich Aufschüttungsschichten erkennbar waren, zahlreiche Scherben; Hügel alt gestört, im Störungstrichter säulenförmi";2;0;1;0;
518;1342;"Hügel B";"Hügel, auf hallstattzeitlicher Siedlungsschicht errichtet, die am Hügelrand flächig abgegraben war, wohl zur Gewinnung von Schüttungsmaterial, da in der Schüttung zahlreiche Streuscherben waren; nur teilweise ausgegraben";3;0;0;0;
518;1344;"Hügel C";"Stark verflachter Hügel, nur teilweise ausgegraben; ursprünglicher Hügel wohl nur 9,6 m messend, da darüber hinaus alte Humusschicht abgegraben war";2;0;0;0;
518;1345;"Hügel D";"Hügel mit 1 m breitem Kreisgraben (Dm. 13-14 m); unter der Hügelschüttung alte Oberfläche wohl mit Siedlungsresten; außerhalb des Kreisgrabens ist diese abgegraben; Zentralgrab [wohl bereits latènezeitlich nach Gürtelhakenrest] alt beraubt; sw davon Körpe";2;0;0;0;
518;1347;"Hügel E";"Hügel mit 1 m breitem Kreisgraben (Dm. 15-16 m), auf alter Oberfläche errichtet, die außerhalb des Kreisgrabens für Hügelaufschüttung abgegraben war; [latènezeitliches] Zentralgrab antik beraubt, Kammerdecke wohl bald danach eingebrochen";2;0;0;0;
519;1232;"Hügel II";"Hügel, nur Zentrum ausgegraben";3;0;0;0;
526;1298;"Grab 4";"Eingetieftes Brandgrab";4;0;0;0;
526;2833;"Grab 1";"Eingetieftes Brandgrab mit Steinabdeckung";2;0;0;0;
526;2834;"Grab 2";"Eingetieftes Brandgrab";4;0;0;0;
526;2835;"Grab 3";"Eingetieftes Brandgrab";4;0;0;0;
526;2836;"Grab 5";"Eingetieftes Brandgrab, in ö Grubenhälfte 0,15 m über Grube hinausragender Stein";2;0;1;0;
531;1096;"Hügel 1968";"Hügel mit lückenlos erhaltenem Steinkreis aus 48 ursprünglich wohl senkrecht gestellten Platten aus Sandstein und kleineren Steinen in den Zwickeln; 2 der Platten tragen auf Außenseite eine übergreifende Verzierung aus konzentrischen Kreisen; im W des Kre";1;0;1;0;
534;1097;"Hügel 1";"Grabhügel, im w Teil bereits stärker durch Beackerung zerstört; mit Steinkranz (19 x 18 m); heutiger Hügelfuß liegt 4-5 m außerhalb des Ringes [Zürn geht davon aus, daß der Steinkranz den ursprünglichen Hügel markierte, der ursprüngliche Hügel also eine H";2;0;1;0;
534;2156;"Hügel 2";"Sehr schlecht erhaltener Grabhügel, untersucht 1966; jedoch offensichtlich bereits weitestgehend zerstört";3;0;0;0;
536;1098;"Grab 1931";"Angepflügte Körperbestattung, unter einem Steinblock 1931";4;0;0;0;
536;1234;"Grab 1938";"Wohl eingetiefte Körperbestattung; Ausgrabung 1938";4;0;0;0;
537;1099;"Grab 1910";"Körperbestattung, von Steinen eingefaßt";4;0;0;0;
540;1102;"Hügel 1973";"Hügel; Humus der Umgebung zur Materialentnahme abgegraben; auf alter Oberfläche Planierschicht; kein Kreisgraben oder Steinkranz nachgewiesen; flächige Ausgrabung";1;0;0;0;
542;1278;"Hügel 3";"Stark gestörter Hügel";3;0;0;0;
542;3031;"Hügel 1";"Hügel";3;0;0;0;
542;3032;"Hügel 6";"Verflachter Hügel (Dm. 10 x 9 m)";3;0;0;0;
542;3033;"Hügel 8";"Hügel";3;0;0;0;
542;3034;"Hügel 9";"Hügel";3;0;0;0;
542;3035;"Hügel 10";"Hügel (Dm. 14 x 18 m)";3;0;0;0;
542;3036;"Hügel 11";"Hügel";3;0;0;0;
547;1106;"Hügel 1 (1921/22)";"Hügel (Dm. 12,2 x 13,6 m), mit Steinkranz aus hochkant gestellten Steinen; Ausgrabung 1921";3;0;0;0;
547;3015;"Hügel 2 (1921/22)";"Hügel (Dm. 13,45 x 15 m) mit Steinkranz";3;0;0;0;
547;3016;"Hügel 2 (1926)";"Stark verflachter Hügel";3;0;0;0;
547;3017;"Hügel 3 (1926)";"Stark verflachter Hügel";3;0;0;0;
550;1108;"Hügel 1";"Hügel, aus Lehm aufgeschüttet; Ausgrabung 1910";5;0;0;0;
562;1374;"Hügel I";"Hügel mit bis zu 0,7 m breitem Steinkreis aus trocken auf alte Oberfläche gesetzten Kalksteinen und 1 m breitem Kreisgraben mit runder Sohle; Hügel größtenteils bis auf alte Oberfläche planiert, d. h. daß alle nicht bis dorthin eingetieften Gräber zerstör";3;0;0;0;
562;3075;"Grab II/1";"Brandgrab";4;0;0;0;
562;3076;"Grab II/2";"Brandgrab";4;0;0;0;
562;3077;"Grab II/3";"Brandgrab";4;0;0;0;
562;3078;"Grab II/4";"Brandgrab";4;0;0;0;
562;3079;"Grab II/5";"Körperbestattung";4;0;0;0;
562;3080;"Grab II/6";"Brandgrab";4;0;0;0;
562;3081;"Grab II/7";"Brandgrab";4;0;0;0;
562;3082;"Grab I/3";"Brandgrab, knapp nnw des Kreisgrabens";4;0;0;0;
562;3083;"Grab I/4";"Brandgrab, knapp n von Kreisgraben";4;0;0;0;
562;3084;"Grab I/5";"Brandgrab, n des Kreisgrabens";4;0;0;0;
562;3085;"Grab I/9";"Brandgrab, wnw des Kreisgrabens";4;0;0;0;
562;3086;"Grab I/10";"Gestörtes Brandgrab, wnw des Kreisgrabens";4;0;0;0;
562;3087;"Grab I/11";"Brandgrab, knapp nw des Kreisgrabens";4;0;0;0;
562;3088;"Grab I/12";"Brandgrab, n des Kreisgrabens";4;0;0;0;
562;3089;"Grab I/13";"Brandgrab, wnw des Kreisgrabens";4;0;0;0;
562;3090;"Grab I/14";"Brandgrab, nnw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3091;"Grab I/15";"Brandgrab, nnw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3092;"Grab I/16";"Brandgrab, n weit außerhalb des Kreisgrabens";4;0;0;0;
562;3093;"Grab I/17";"Brandgrab, nnw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3094;"Grab I/18";"Brandgrab, nnw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3095;"Grab I/19";"Brandgrab, nnw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3096;"Grab I/22";"Brandgrab, wnw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3097;"Grab I/23";"Brandgrab, nw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3098;"Grab I/24";"Brandgrab, knapp n des Kreisgrabens";4;0;0;0;
562;3099;"Grab I/25";"Brandgrab, wnw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3100;"Grab I/27";"Brandgrab, nw weit außerhalb des Kreisgrabens";4;0;0;0;
562;3101;"Grab I/28";"Brandgrab, w weit außerhalb des Kreisgrabens";4;0;0;0;
562;3102;"Grab I/29";"Brandgrab, w weit außerhalb des Kreisgrabens";4;0;0;0;
562;3103;"Grab I/30";"Brandgrab, weit n des Kreisgrabens";4;0;0;0;
562;3104;"Grab I/2";"Brandgrab, das wsw Innenseite des Kreisgrabens schneidet";5;0;0;0;
563;1299;"Hügel 4";"Hügel, noch als flache Kuppe erkennbar, durch Klärschlammablagerungen und Entwässerungsgraben weitgehend zerstört; notdürftig untersucht; im SO (außerhalb?) des Hügels Scherbennest mit dazu anpassenden Scherben aus Nachbestattung 3";3;0;0;0;
563;1311;"Hügel 42";"Hügel, fast nicht mehr erkennbar; nur Hügelzentrum untersucht";3;0;0;0;
563;1314;"Hügel 5";"Hügel, noch als flache Kuppe erkennbar, durch Klärschlammablagerungen und Feldweg weitgehend zerstört";3;0;0;0;
563;1330;"Hügel 7";"Hügel, noch als flache Kuppe erkennbar, durch Klärschlammablagerungen, Feldweg, Scheune weitgehend zerstört; flächig untersucht";3;0;0;0;
563;2857;"Hügel 1";"Hügel, noch als flache Kuppe erkennbar, durch Klärschlammablagerungen weitgehend zerstört; notdürftig untersucht";3;0;0;0;
563;2858;"Hügel 2";"Hügel, noch als flache Kuppe erkennbar, durch Klärschlammablagerungen weitgehend zerstört; notdürftig untersucht";3;0;0;0;
563;2859;"Hügel 3";"Hügel, noch als flache Kuppe erkennbar, durch Klärschlammablagerungen weitgehend zerstört; am N-Rand auf Fläche von 2,3 x 2,6 m in unterschiedlicher Höhe 3 Scherbennester und Holzkohle (Grabrest?); notdürftig untersucht";3;0;0;0;
563;2860;"Hügel 6";"Hügel, noch als flache Kuppe erkennbar, durch Klärschlammablagerungen weitgehend zerstört";3;0;0;0;
563;2861;"Hügel 9";"Wohl Hügel, praktisch vollständig zerstört; auf der Hügelmitte undatierbarer 10-Pfosten-Bau";3;0;0;0;
563;2862;"Hügel 10";"Komplex aus 3 zusammengeflossenen Einzelhügeln? Verhältnis der einzelnen Gräber zueinander nicht mehr zu klären; wegen alamannischer Nachbestattungen müssen aber ehemals Hügel vorhanden gewesen sein";3;0;0;0;
563;2863;"Hügel 11";"Stark verflachter Hügel, modern gestört";3;0;0;0;
563;2864;"Hügel 12";"Stark verflachter Hügel, modern gestört; wegen alamannischer Nachbestattungen muß aber ehemals Hügel vorhanden gewesen sein";3;0;0;0;
563;2865;"Hügel 13";"Stark verflachter Hügel, mit mehreren alamannischen Nachbestattungen";3;0;0;0;
563;2866;"Hügel 13 - Grab 8";"Eingetieftes Brandgrab, am nnö Rand von Hügel 13 gelegen (genaues Verhältnis unklar)";4;0;0;0;"2"
563;2867;"Hügel 14";"Stark verflachter Hügel";3;0;0;0;
563;2868;"Hügel 15";"Verflachter Hügel mit einem Steinkreis aus trocken auf alte Oberfläche aufgesetzten Kalksteinen; 0,5 m s des Steinkreises mit 2 Steinen umstellte Stelle aus Holzkohle und Scherben, die zu Keramik in Erstbestattung gehören: ""Sehr wahrscheinlich nach der Au";3;0;0;0;
563;2869;"Hügel 16";"Hügel mit Steinkreis aus trocken auf alte Oberfläche gesetzten Kalksteinen; vermutlich mit Hügeln über Gräbern 1, 2 ,4-6 zusammengeflossen [hier als eigenständige Gräber gewertet]";3;0;0;0;
563;2870;"Hügel 16 - Grab 1";"Wohl mit Hügel 16 zusammengeflossener Hügel";4;0;0;0;
563;2871;"Hügel 16 - Grab 4";"Wohl mit Hügel 16 zusammengeflossener Hügel";4;0;0;0;
563;2872;"Hügel 16 - Grab 5";"Wohl mit Hügel 16 zusammengeflossener Hügel";4;0;0;0;
563;2873;"Hügel 16 - Grab 6";"Eingetieftes Brandgrab, 1,5 m ö des Steinkreises von Hügel 16";4;0;0;0;"2"
563;2874;"Hügel 17";"Verflachter Hügel, im ö Bereich des Hügels mehrere Brandgräber [wohl in der Peripherie des Hügels eingetieft]";3;0;0;0;
563;2875;"Hügel 17 - Grab 1";"Wohl in der nnö Peripherie des Hügels 17 angelegtes eingetieftes Brandgrab";4;0;0;0;"2"
563;2876;"Hügel 17 - Grab 2";"Wohl in der onö Peripherie des Hügels 17 angelegtes eingetieftes Brandgrab";4;0;0;0;"2"
563;2877;"Hügel 17 - Grab 4";"Wohl in der ö Peripherie des Hügels 17 angelegtes eingetieftes Brandgrab";4;0;0;0;"2"
563;2878;"Hügel 17 - Grab 5";"Wohl in der ö Peripherie des Hügels 17 angelegtes eingetieftes Brandgrab";4;0;0;0;"2"
563;2879;"Hügel 18";"Stark verflachter Hügel, in S-Hälfte 3 Pfostenlöcher, evtl. zu ehemaliger Hügelumfriedung gehörend; in nö Peripherie des Hügels 2 Brandgräber [nur eines aufgenommen]";3;0;0;0;
563;2880;"Hügel 18 - Grab 3";"Wohl in der nw Peripherie des Hügels 18 angelegtes eingetieftes Brandgrab";4;0;0;0;"2"
563;2881;"Hügel 19";"Stark verflachter Hügel";3;0;0;0;
563;2882;"Hügel 19 - Grab 2";"Wohl in der onö Peripherie des Hügels 19 angelegtes eingetieftes Brandgrab, durch aufrechten Stein gekennzeichnet";2;0;1;0;"2"
563;2883;"Hügel 19 - Grab 3";"Wohl in der ö Peripherie des Hügels 19 angelegtes eingetieftes Brandgrab";4;0;0;0;"2"
563;2884;"Hügel 20";"Stark verflachter Hügel, mit ca. 0,5 m breitem Kreisgraben umgeben, darin im Abstand von 0,3-0,4 m eingelassene, mit Steinen verkeilte Pfosten, z. T. nach außen geneigt; hart s des Kreisgrabens Scherbennest mit sekundär gebrannter Keramik, die teilweise w";3;0;0;0;
563;2885;"Hügel 20 - Grab 2";"Wohl ö außerhalb des Hügels 20 gelegenes Brandgrab";4;0;0;0;"3"
563;2886;"Hügel 21 - Grab 1";"Brandgrab, zwischen den Kreisgräben von Hügel 20 und 21 gelegen";4;0;0;0;"3"
563;2887;"Hügel 22";"Stark verflachter Hügel";3;0;0;0;
563;2888;"Hügel 22 - Grab 2";"Eingetieftes Brandgrab, im ö Zwickel bzw. der Peripherie der Hügel 18 und 22 liegend";4;0;0;0;"2"
563;2889;"Hügel 24";"Wohl komplett verflachter und mit Hügel 10 zusammengeflossener Hügel; im Zentrum alamannische Nachbestattung, die aber Erstbestattung nicht störte";3;0;0;0;
563;2890;"Hügel 25";"Wohl eingetieftes Brandgrab ohne Überhügelung";4;0;0;0;
563;2891;"Hügel 26";"Verflachter und überformter Hügel; die drei darin enthaltenen Gräber gehören vermutlich zu einem Befund";3;0;0;0;
563;2892;"Hügel 27";"Kein Hügel erkennbar, erhebliche moderne Störungen";4;0;0;0;
563;2893;"Hügel 28";"Kein Hügel erkennbar";4;0;0;0;
563;2894;"Hügel 29";"Hügel, fast vollkommen verflacht und teilweise schwer gestört";3;0;0;0;
563;2895;"Hügel 30";"Wohl Hügel, nicht mehr erkennbar";3;0;0;0;
563;2896;"Hügel 31";"Wohl Hügel, weitgehend modern zerstört, nicht mehr erkennbar";3;0;0;0;
563;2897;"Hügel 32";"Hügel, auf natürlicher Kuppe errichtet, teilweise modern gestört";3;0;0;0;
563;2898;"Hügel 33";"Kein Hügel erkennbar [wegen Grabkammer ein solcher aber wohl vorauszusetzen]";4;0;0;0;
563;2899;"Hügel 34";"Kein Hügel erkennbar [wegen Grabkammer ein solcher aber wohl vorauszusetzen]";4;0;0;0;
563;2900;"Hügel 35";"Kein Hügel erkennbar [wegen Grabkammer ein solcher aber wohl vorauszusetzen], nach Vermessung von Ditting 2 m s des Grabes 1 Rand des zerstörten Hügel 43";4;0;0;0;
563;2901;"Hügel 37";"Hügel, weitgehend modern zerstört";3;0;0;0;
563;2902;"Hügel 38";"Hügel, stark verflacht und teilweise modern zerstört";3;0;0;0;
563;2903;"Hügel 39";"Hügel, verflacht und teilweise modern zerstört";3;0;0;0;
563;2904;"Grab 1983/1";"Eingetieftes Brandgrab; Umgebung unklar";4;0;0;0;
563;2905;"Grab 1983/2";"Eingetieftes Brandgrab; Umgebung unklar";4;0;0;0;
563;2906;"Grab 1983/3";"Wohl vollkommen zerstörter Hügel; Stelle mit Scherben und Leichenbrand von ovalem Gräbchen umgeben";3;0;0;0;
569;1119;"Hügel 1983";"Hügel mit Kreisgraben (T. 0,3-0,4 m; B. 0,6 m), der im SSO schmale Öffnung von 1 m B. besaß; Hügel mit Kalkplatten bedeckt, die teilweise sekundär wohl abgeschwemmt/erodiert waren; auf Steinen und Kreisgraben lag sekundäre Überschüttung auf, die mind. 3,5";2;0;0;0;
569;2936;"Grab 3";"Eingetieftes Brandgrab";4;0;0;0;"3"
569;2937;"Grube mit Brandresten";"Wohl eingetieftes Brandgrab";4;0;0;0;"3"
570;1120;"Hügel 1";"Hügel (Dm. 44 x 33 m); Ausgrabungen 1899 und 1937";3;0;0;0;
570;1283;"Hügel 3";"Hügel, mit bronzezeitlicher Zentralbestattung und HaD1-Nachbestattung; Ausgrabung 1899";5;0;0;0;
570;1301;"Hügel 4";"Hügel, aufgeschüttet aus Lehm, offensichtlich mit uk-zeitlichem Zentralgrab; Ausgrabungen 1899 und 1937";3;0;0;0;
574;992;"Hügel 1902";"Hügel mit Steinsetzung, darunter Reste einer hölzernen Grabkammer";3;0;0;0;
574;2011;"Hügel 1";"Hügel mit Steinkreis (ca. 1 m innerhalb des Hügelfußes [überflossen?]) und Steinsetzung, die 'Brandplatte' begrenzte";3;0;0;0;
574;2012;"Hügel 2";"Hügel mit 'Brandplatte' unter einer zentralen Steinsetzung";3;0;0;0;
577;1125;"Hügel 1905";"Hügel (Dm. 8-9 auf 12 m) [weitere Dokumentation offensichtlich nicht verwertbar]";3;0;0;0;
587;1132;"Grab 1950";"Körperbestattung, wohl ehemals überhügelt; 7 m ö davon 2 Steinsätze mit je 1 beigabenlosen Körperbestattung";4;0;0;0;
590;1002;"Grab II";"Angeblich Körperflachgrab, entdeckt 1924";4;0;0;0;
